transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type,has_discount
TX-5042,2023-01-11,BEAUTY,NAILCARE,161.91,5,153.81,10,1538.1,EAST,STORE 2,VIP,1
TX-5043,2022-08-13,BEAUTY,MAKEUP,496.13,0,496.13,5,2480.65,NORTH,STORE 2,RETURNING,0
TX-5044,2022-06-14,CLOTHING,JEANS,236.82,5,224.98,10,2249.8,EAST,STORE 3,NEW,1
TX-5045,2022-01-15,HOME,DESK,214.67,20,171.73999999999998,2,343.48,EAST,STORE 5,RETURNING,1
TX-5046,2023-02-10,BEAUTY,HAIRCARE,316.56,5,300.73,8,2405.84,WEST,STORE 3,NEW,1
TX-5047,2022-01-19,CLOTHING,JACKET,391.15,15,332.48,6,1994.88,WEST,STORE 1,NEW,1
TX-5048,2023-04-06,FOOD,MILK,170.43,20,136.34,9,1227.06,SOUTH,STORE 1,RETURNING,1
TX-5049,2023-12-05,BEAUTY,MAKEUP,129.71,5,123.22,4,492.88,WEST,STORE 5,RETURNING,1
TX-5050,2023-07-23,HOME,DESK,142.33,0,142.33,5,711.65,SOUTH,STORE 5,RETURNING,0
TX-5051,2022-01-12,HOME,BED,647.41,5,615.04,7,4305.28,SOUTH,STORE 1,VIP,1
TX-5052,2023-11-07,FOOD,BREAD,888.57,0,888.57,9,7997.13,EAST,STORE 2,NEW,0
TX-5053,2022-07-27,HOME,BED,213.53,0,213.53,6,1281.18,EAST,STORE 5,NEW,0
TX-5054,2023-06-18,HOME,DESK,357.97,0,357.97,3,1073.91,EAST,STORE 2,NEW,0
TX-5055,2023-02-03,CLOTHING,JACKET,561.76,10,505.58,2,1011.16,WEST,STORE 1,LOYAL,1
TX-5056,2023-12-29,CLOTHING,JACKET,259.9,15,220.92,9,1988.28,NORTH,STORE 1,VIP,1
TX-5057,2022-12-13,BEAUTY,SKINCARE,926.46,0,926.46,9,8338.14,EAST,STORE 5,LOYAL,0
TX-5058,2022-03-17,BEAUTY,MAKEUP,504.64,0,504.64,4,2018.56,NORTH,STORE 2,VIP,0
TX-5059,2023-12-07,FOOD,EGGS,580.44,5,551.4200000000001,3,1654.26,WEST,STORE 4,VIP,1
TX-5060,2023-06-17,FOOD,CHEESE,493.23,0,493.23,10,4932.3,SOUTH,STORE 3,VIP,0
TX-5061,2022-08-02,HOME,SOFA,490.67,0,490.67,10,4906.7,NORTH,STORE 5,LOYAL,0
TX-5062,2023-07-23,ELECTRONICS,CAMERA,655.83,20,524.6600000000001,5,2623.3,SOUTH,STORE 4,VIP,1
TX-5063,2022-05-14,CLOTHING,JEANS,611.73,0,611.73,1,611.73,WEST,STORE 4,NEW,0
TX-5064,2022-01-29,ELECTRONICS,LAPTOP,84.25,10,75.82,4,303.28,NORTH,STORE 3,LOYAL,1
TX-5065,2022-01-01,HOME,BED,191.59,10,172.43,4,689.72,WEST,STORE 3,VIP,1
TX-5066,2022-06-10,ELECTRONICS,TABLET,992.89,20,794.31,10,7943.1,NORTH,STORE 1,NEW,1
TX-5067,2023-06-22,FOOD,BREAD,802.23,0,802.23,7,5615.61,EAST,STORE 4,NEW,0
TX-5068,2023-10-06,BEAUTY,NAILCARE,956.16,5,908.35,6,5450.1,WEST,STORE 2,NEW,1
TX-5069,2023-04-11,BEAUTY,NAILCARE,387.08,0,387.08,4,1548.32,WEST,STORE 4,RETURNING,0
TX-5070,2023-08-22,FOOD,BREAD,54.6,5,51.870000000000005,3,155.61,SOUTH,STORE 4,RETURNING,1
TX-5071,2022-11-09,CLOTHING,JEANS,66.56,0,66.56,9,599.04,WEST,STORE 5,VIP,0
TX-5072,2022-10-01,HOME,CHAIR,984.34,10,885.9100000000001,2,1771.82,EAST,STORE 3,VIP,1
TX-5073,2022-07-20,CLOTHING,JACKET,472.24,15,401.4,2,802.8,NORTH,STORE 3,LOYAL,1
TX-5074,2023-09-26,ELECTRONICS,HEADPHONES,679.17,20,543.3399999999999,4,2173.36,SOUTH,STORE 4,NEW,1
TX-5075,2023-08-24,FOOD,FRUIT,346.93,20,277.54,9,2497.86,WEST,STORE 1,NEW,1
TX-5076,2023-06-21,HOME,CHAIR,479.54,20,383.63,6,2301.78,WEST,STORE 4,LOYAL,1
TX-5077,2022-08-06,CLOTHING,JACKET,281.07,0,281.07,8,2248.56,NORTH,STORE 2,VIP,0
TX-5078,2022-06-03,FOOD,CHEESE,841.26,20,673.01,7,4711.07,EAST,STORE 5,VIP,1
TX-5079,2022-09-28,HOME,CHAIR,450.01,20,360.01,7,2520.07,WEST,STORE 5,LOYAL,1
TX-5080,2023-08-21,HOME,DESK,747.14,20,597.71,6,3586.26,EAST,STORE 2,LOYAL,1
TX-5081,2023-03-30,HOME,BED,651.3,0,651.3,3,1953.9,EAST,STORE 1,LOYAL,0
TX-5082,2023-03-30,FOOD,MILK,604.51,0,604.51,1,604.51,EAST,STORE 5,VIP,0
TX-5083,2022-08-21,BEAUTY,SKINCARE,339.44,0,339.44,1,339.44,SOUTH,STORE 4,LOYAL,0
TX-5084,2023-07-22,ELECTRONICS,HEADPHONES,529.73,0,529.73,6,3178.38,SOUTH,STORE 5,RETURNING,0
TX-5085,2023-07-01,HOME,DESK,584.54,10,526.0899999999999,3,1578.27,NORTH,STORE 2,VIP,1
TX-5086,2023-01-24,HOME,CHAIR,52.47,5,49.85,5,249.25,NORTH,STORE 4,RETURNING,1
TX-5087,2022-08-03,ELECTRONICS,TABLET,96.49,20,77.19,1,77.19,WEST,STORE 2,RETURNING,1
TX-5088,2023-12-25,HOME,SOFA,321.08,10,288.97,1,288.97,SOUTH,STORE 4,LOYAL,1
TX-5089,2022-08-24,BEAUTY,HAIRCARE,635.32,5,603.5500000000001,7,4224.85,SOUTH,STORE 2,LOYAL,1
TX-5090,2023-04-24,HOME,DESK,273.81,0,273.81,7,1916.67,WEST,STORE 1,RETURNING,0
TX-5091,2022-05-20,FOOD,MILK,824.01,0,824.01,10,8240.1,WEST,STORE 3,NEW,0
TX-5092,2023-09-01,CLOTHING,T-SHIRT,711.63,0,711.63,10,7116.3,EAST,STORE 1,NEW,0
TX-5093,2022-01-22,CLOTHING,JACKET,441.85,0,441.85,8,3534.8,NORTH,STORE 5,LOYAL,0
TX-5094,2023-02-06,HOME,CHAIR,269.75,0,269.75,8,2158.0,WEST,STORE 5,VIP,0
TX-5095,2023-06-15,CLOTHING,JEANS,864.41,0,864.41,1,864.41,WEST,STORE 1,LOYAL,0
TX-5096,2022-08-09,HOME,DESK,863.59,20,690.87,6,4145.22,EAST,STORE 4,RETURNING,1
TX-5097,2022-12-16,ELECTRONICS,TABLET,671.99,20,537.59,3,1612.77,WEST,STORE 1,RETURNING,1
TX-5098,2023-04-24,ELECTRONICS,HEADPHONES,862.11,0,862.11,8,6896.88,EAST,STORE 4,VIP,0
TX-5099,2023-05-08,ELECTRONICS,CAMERA,683.4,0,683.4,2,1366.8,SOUTH,STORE 5,RETURNING,0
TX-5100,2023-02-13,ELECTRONICS,SMARTPHONE,574.29,0,574.29,3,1722.87,SOUTH,STORE 4,VIP,0
TX-5101,2023-01-08,BEAUTY,NAILCARE,525.71,5,499.42,5,2497.1,NORTH,STORE 2,RETURNING,1
TX-5102,2023-02-26,BEAUTY,HAIRCARE,18.89,20,15.11,9,135.99,NORTH,STORE 4,NEW,1
TX-5103,2022-02-15,FOOD,EGGS,127.91,5,121.51,1,121.51,WEST,STORE 3,NEW,1
TX-5104,2022-02-06,FOOD,FRUIT,212.94,10,191.65,9,1724.85,EAST,STORE 4,LOYAL,1
TX-5105,2022-07-20,ELECTRONICS,SMARTPHONE,261.76,20,209.41,6,1256.46,WEST,STORE 2,VIP,1
TX-5106,2022-12-03,HOME,SOFA,869.3,10,782.3699999999999,5,3911.85,SOUTH,STORE 4,RETURNING,1
TX-5107,2022-03-01,BEAUTY,PERFUME,197.25,0,197.25,8,1578.0,SOUTH,STORE 4,LOYAL,0
TX-5108,2022-03-26,FOOD,CHEESE,746.76,0,746.76,6,4480.56,EAST,STORE 3,LOYAL,0
TX-5109,2023-07-19,BEAUTY,NAILCARE,901.99,0,901.99,10,9019.9,SOUTH,STORE 1,RETURNING,0
TX-5110,2023-10-03,ELECTRONICS,HEADPHONES,630.07,0,630.07,6,3780.42,WEST,STORE 1,LOYAL,0
TX-5111,2023-03-10,BEAUTY,NAILCARE,783.43,20,626.74,2,1253.48,EAST,STORE 2,RETURNING,1
TX-5112,2023-10-27,ELECTRONICS,SMARTPHONE,610.98,0,610.98,10,6109.8,WEST,STORE 4,RETURNING,0
TX-5113,2022-01-22,BEAUTY,MAKEUP,911.15,0,911.15,6,5466.9,WEST,STORE 3,LOYAL,0
TX-5114,2022-09-08,ELECTRONICS,HEADPHONES,601.27,20,481.02,10,4810.2,NORTH,STORE 3,LOYAL,1
TX-5115,2022-03-03,CLOTHING,JACKET,216.4,20,173.12,3,519.36,NORTH,STORE 1,RETURNING,1
TX-5116,2023-10-06,BEAUTY,SKINCARE,222.85,0,222.85,9,2005.65,EAST,STORE 1,NEW,0
TX-5117,2022-05-12,CLOTHING,T-SHIRT,667.66,10,600.89,9,5408.01,SOUTH,STORE 1,VIP,1
TX-5118,2022-05-10,ELECTRONICS,TABLET,533.06,0,533.06,2,1066.12,NORTH,STORE 5,RETURNING,0
TX-5119,2022-12-21,HOME,CHAIR,295.01,5,280.26,8,2242.08,SOUTH,STORE 5,LOYAL,1
TX-5120,2023-05-13,BEAUTY,HAIRCARE,886.13,15,753.21,10,7532.1,SOUTH,STORE 3,LOYAL,1
TX-5121,2023-11-28,HOME,LAMP,531.0,5,504.45,2,1008.9,EAST,STORE 1,RETURNING,1
TX-5122,2022-05-29,CLOTHING,SHOES,871.64,20,697.31,7,4881.17,EAST,STORE 2,LOYAL,1
TX-5123,2022-04-11,BEAUTY,SKINCARE,192.82,20,154.26,6,925.56,EAST,STORE 4,VIP,1
TX-5124,2023-06-25,BEAUTY,PERFUME,343.18,10,308.86,6,1853.16,NORTH,STORE 2,NEW,1
TX-5125,2022-05-07,BEAUTY,HAIRCARE,730.65,15,621.05,10,6210.5,EAST,STORE 3,LOYAL,1
TX-5126,2023-05-29,FOOD,CHEESE,112.28,10,101.05,6,606.3,NORTH,STORE 3,LOYAL,1
TX-5127,2022-04-28,HOME,SOFA,515.32,15,438.02,3,1314.06,EAST,STORE 3,VIP,1
TX-5128,2022-10-25,ELECTRONICS,SMARTPHONE,918.28,0,918.28,1,918.28,WEST,STORE 4,LOYAL,0
TX-5129,2022-12-27,BEAUTY,MAKEUP,374.58,15,318.39,6,1910.34,NORTH,STORE 1,RETURNING,1
TX-5130,2022-06-06,FOOD,CHEESE,778.2,5,739.2900000000001,5,3696.45,WEST,STORE 4,VIP,1
TX-5131,2022-10-06,HOME,CHAIR,875.14,0,875.14,6,5250.84,EAST,STORE 1,RETURNING,0
TX-5132,2023-06-11,FOOD,MILK,853.01,10,767.71,10,7677.1,SOUTH,STORE 4,VIP,1
TX-5133,2022-02-09,ELECTRONICS,HEADPHONES,71.5,10,64.35,5,321.75,EAST,STORE 3,LOYAL,1
TX-5134,2022-11-14,BEAUTY,HAIRCARE,467.23,0,467.23,5,2336.15,NORTH,STORE 4,VIP,0
TX-5135,2022-07-22,BEAUTY,SKINCARE,790.21,0,790.21,8,6321.68,NORTH,STORE 2,LOYAL,0
TX-5136,2023-08-24,CLOTHING,DRESS,902.62,0,902.62,3,2707.86,WEST,STORE 4,VIP,0
TX-5137,2023-10-02,ELECTRONICS,HEADPHONES,308.11,15,261.89,3,785.67,SOUTH,STORE 4,RETURNING,1
TX-5138,2023-05-10,FOOD,EGGS,205.37,15,174.56,2,349.12,EAST,STORE 3,NEW,1
TX-5139,2023-10-05,CLOTHING,DRESS,112.19,0,112.19,1,112.19,NORTH,STORE 3,LOYAL,0
TX-5140,2022-12-11,BEAUTY,MAKEUP,792.4,20,633.92,6,3803.52,EAST,STORE 5,LOYAL,1
TX-5141,2023-01-08,FOOD,MILK,958.64,20,766.91,7,5368.37,SOUTH,STORE 2,LOYAL,1
TX-5142,2023-11-05,FOOD,CHEESE,420.61,20,336.49,1,336.49,EAST,STORE 1,LOYAL,1
TX-5143,2023-08-18,ELECTRONICS,LAPTOP,507.71,5,482.32,1,482.32,EAST,STORE 2,NEW,1
TX-5144,2022-04-01,HOME,BED,683.69,15,581.1400000000001,9,5230.26,EAST,STORE 2,NEW,1
TX-5145,2023-08-16,FOOD,FRUIT,239.2,20,191.36,7,1339.52,WEST,STORE 1,RETURNING,1
TX-5146,2022-03-12,FOOD,BREAD,528.28,0,528.28,9,4754.52,EAST,STORE 1,NEW,0
TX-5147,2023-01-13,HOME,CHAIR,204.93,20,163.94,2,327.88,NORTH,STORE 1,LOYAL,1
TX-5148,2022-07-29,CLOTHING,T-SHIRT,170.15,15,144.63,5,723.15,NORTH,STORE 1,RETURNING,1
TX-5149,2023-11-26,CLOTHING,JEANS,941.03,0,941.03,7,6587.21,SOUTH,STORE 4,NEW,0
TX-5150,2022-01-03,CLOTHING,SHOES,564.91,10,508.42,8,4067.36,SOUTH,STORE 1,RETURNING,1
TX-5151,2022-11-01,HOME,DESK,524.54,0,524.54,7,3671.78,WEST,STORE 4,VIP,0
TX-5152,2022-10-07,CLOTHING,T-SHIRT,548.24,0,548.24,5,2741.2,NORTH,STORE 2,LOYAL,0
TX-5153,2023-02-19,FOOD,EGGS,485.93,20,388.74,3,1166.22,WEST,STORE 3,LOYAL,1
TX-5154,2022-01-31,HOME,DESK,651.76,5,619.17,4,2476.68,SOUTH,STORE 4,VIP,1
TX-5155,2022-09-03,FOOD,FRUIT,787.05,5,747.6999999999999,6,4486.2,NORTH,STORE 5,VIP,1
TX-5156,2022-11-06,HOME,CHAIR,570.81,15,485.19,5,2425.95,WEST,STORE 5,VIP,1
TX-5157,2022-04-01,HOME,BED,390.18,0,390.18,10,3901.8,SOUTH,STORE 5,LOYAL,0
TX-5158,2022-04-05,HOME,BED,810.01,10,729.01,7,5103.07,EAST,STORE 2,RETURNING,1
TX-5159,2022-10-13,ELECTRONICS,SMARTPHONE,630.34,0,630.34,10,6303.4,NORTH,STORE 5,VIP,0
TX-5160,2023-08-27,FOOD,CHEESE,424.12,20,339.3,9,3053.7,NORTH,STORE 1,RETURNING,1
TX-5161,2022-05-23,BEAUTY,MAKEUP,250.56,0,250.56,3,751.68,EAST,STORE 4,VIP,0
TX-5162,2022-07-10,ELECTRONICS,SMARTPHONE,473.03,0,473.03,4,1892.12,WEST,STORE 5,LOYAL,0
TX-5163,2023-02-01,ELECTRONICS,SMARTPHONE,519.53,5,493.55,8,3948.4,EAST,STORE 5,LOYAL,1
TX-5164,2023-05-29,CLOTHING,T-SHIRT,928.96,15,789.62,6,4737.72,EAST,STORE 5,VIP,1
TX-5165,2022-11-30,FOOD,CHEESE,655.21,10,589.69,6,3538.14,WEST,STORE 5,VIP,1
TX-5166,2023-11-25,ELECTRONICS,LAPTOP,887.83,15,754.6600000000001,6,4527.96,NORTH,STORE 2,VIP,1
TX-5167,2023-05-06,FOOD,EGGS,642.76,0,642.76,10,6427.6,EAST,STORE 2,VIP,0
TX-5168,2022-06-19,FOOD,BREAD,373.97,0,373.97,2,747.94,EAST,STORE 4,LOYAL,0
TX-5169,2022-09-15,HOME,LAMP,51.89,5,49.3,5,246.5,SOUTH,STORE 1,VIP,1
TX-5170,2022-09-14,FOOD,BREAD,866.8,0,866.8,3,2600.4,NORTH,STORE 2,LOYAL,0
TX-5171,2023-10-09,BEAUTY,PERFUME,575.93,5,547.13,9,4924.17,EAST,STORE 1,LOYAL,1
TX-5172,2023-01-19,ELECTRONICS,SMARTPHONE,231.56,15,196.83,9,1771.47,EAST,STORE 1,NEW,1
TX-5173,2022-09-27,CLOTHING,JEANS,834.63,15,709.44,10,7094.4,WEST,STORE 4,VIP,1
TX-5174,2022-07-29,CLOTHING,JACKET,674.9,0,674.9,1,674.9,EAST,STORE 2,RETURNING,0
TX-5175,2023-07-16,ELECTRONICS,LAPTOP,408.19,0,408.19,9,3673.71,NORTH,STORE 4,NEW,0
TX-5176,2023-01-08,CLOTHING,JEANS,607.11,20,485.69,9,4371.21,EAST,STORE 3,VIP,1
TX-5177,2023-11-02,HOME,CHAIR,833.56,0,833.56,7,5834.92,EAST,STORE 5,NEW,0
TX-5178,2022-05-16,FOOD,BREAD,706.26,20,565.01,6,3390.06,WEST,STORE 1,NEW,1
TX-5179,2022-10-24,CLOTHING,DRESS,904.53,20,723.62,9,6512.58,SOUTH,STORE 1,LOYAL,1
TX-5180,2022-01-07,FOOD,CHEESE,734.26,5,697.55,6,4185.3,NORTH,STORE 2,NEW,1
TX-5181,2022-03-20,ELECTRONICS,CAMERA,753.66,0,753.66,3,2260.98,NORTH,STORE 4,VIP,0
TX-5182,2022-12-14,CLOTHING,JACKET,119.13,0,119.13,8,953.04,SOUTH,STORE 2,NEW,0
TX-5183,2022-09-09,ELECTRONICS,CAMERA,135.0,5,128.25,5,641.25,SOUTH,STORE 1,RETURNING,1
TX-5184,2023-03-12,FOOD,EGGS,404.16,5,383.9500000000001,1,383.95,SOUTH,STORE 2,RETURNING,1
TX-5185,2022-03-30,FOOD,EGGS,346.36,5,329.04,1,329.04,WEST,STORE 2,LOYAL,1
TX-5186,2022-11-30,HOME,BED,158.29,5,150.38,8,1203.04,SOUTH,STORE 1,RETURNING,1
TX-5187,2023-10-07,FOOD,BREAD,152.53,0,152.53,6,915.18,NORTH,STORE 1,NEW,0
TX-5188,2023-12-03,FOOD,FRUIT,492.55,0,492.55,7,3447.85,NORTH,STORE 3,VIP,0
TX-5189,2022-03-14,CLOTHING,T-SHIRT,700.85,20,560.6800000000001,2,1121.36,WEST,STORE 4,RETURNING,1
TX-5190,2022-07-04,CLOTHING,DRESS,801.44,15,681.22,4,2724.88,SOUTH,STORE 2,NEW,1
TX-5191,2023-01-15,HOME,CHAIR,289.06,0,289.06,10,2890.6,EAST,STORE 1,VIP,0
TX-5192,2023-04-30,ELECTRONICS,HEADPHONES,585.86,0,585.86,4,2343.44,SOUTH,STORE 1,RETURNING,0
TX-5193,2022-06-01,HOME,LAMP,401.99,15,341.69,5,1708.45,WEST,STORE 5,LOYAL,1
TX-5194,2023-12-02,HOME,SOFA,577.8,20,462.24,3,1386.72,NORTH,STORE 3,NEW,1
TX-5195,2023-10-31,ELECTRONICS,TABLET,712.99,0,712.99,9,6416.91,NORTH,STORE 3,NEW,0
TX-5196,2023-09-14,CLOTHING,JEANS,291.59,0,291.59,6,1749.54,SOUTH,STORE 2,VIP,0
TX-5197,2022-09-01,ELECTRONICS,TABLET,487.17,15,414.09,6,2484.54,EAST,STORE 2,VIP,1
TX-5198,2022-02-24,ELECTRONICS,CAMERA,821.44,0,821.44,5,4107.2,NORTH,STORE 4,LOYAL,0
TX-5199,2023-04-07,FOOD,BREAD,643.39,20,514.71,3,1544.13,NORTH,STORE 4,NEW,1
TX-5200,2022-10-04,FOOD,BREAD,120.21,10,108.19,3,324.57,EAST,STORE 5,RETURNING,1
TX-5201,2023-11-28,CLOTHING,JEANS,921.22,15,783.04,10,7830.4,WEST,STORE 1,VIP,1
TX-5202,2023-07-07,HOME,DESK,533.89,0,533.89,8,4271.12,WEST,STORE 5,VIP,0
TX-5203,2022-02-07,HOME,CHAIR,103.45,0,103.45,4,413.8,SOUTH,STORE 1,NEW,0
TX-5204,2023-12-04,HOME,BED,893.56,0,893.56,10,8935.6,NORTH,STORE 4,RETURNING,0
TX-5205,2023-10-29,ELECTRONICS,HEADPHONES,592.97,10,533.6700000000001,7,3735.69,EAST,STORE 4,NEW,1
TX-5206,2023-09-09,HOME,BED,52.73,15,44.81999999999999,6,268.92,EAST,STORE 3,RETURNING,1
TX-5207,2022-12-09,BEAUTY,MAKEUP,932.08,20,745.6600000000001,6,4473.96,WEST,STORE 1,VIP,1
TX-5208,2023-01-27,HOME,SOFA,580.78,10,522.6999999999999,7,3658.9,SOUTH,STORE 1,VIP,1
TX-5209,2023-10-26,HOME,DESK,155.73,5,147.94,3,443.82,WEST,STORE 1,RETURNING,1
TX-5210,2022-01-27,CLOTHING,JACKET,789.76,10,710.78,2,1421.56,NORTH,STORE 5,VIP,1
TX-5211,2022-01-21,ELECTRONICS,LAPTOP,989.96,10,890.96,4,3563.84,WEST,STORE 1,NEW,1
TX-5212,2022-10-13,BEAUTY,PERFUME,816.44,20,653.1500000000001,2,1306.3,WEST,STORE 1,NEW,1
TX-5213,2022-07-21,CLOTHING,JACKET,693.39,5,658.72,3,1976.16,NORTH,STORE 3,VIP,1
TX-5214,2023-05-18,FOOD,BREAD,93.78,10,84.4,10,844.0,WEST,STORE 2,VIP,1
TX-5215,2022-05-13,ELECTRONICS,LAPTOP,567.54,0,567.54,7,3972.78,WEST,STORE 3,VIP,0
TX-5216,2023-05-18,FOOD,MILK,639.38,10,575.44,10,5754.4,EAST,STORE 4,NEW,1
TX-5217,2022-06-21,CLOTHING,T-SHIRT,360.56,0,360.56,2,721.12,SOUTH,STORE 3,VIP,0
TX-5218,2023-08-06,FOOD,EGGS,733.3,0,733.3,10,7333.0,SOUTH,STORE 3,NEW,0
TX-5219,2023-05-23,HOME,SOFA,430.17,0,430.17,5,2150.85,WEST,STORE 4,RETURNING,0
TX-5220,2023-07-09,ELECTRONICS,CAMERA,139.41,10,125.47,2,250.94,WEST,STORE 4,LOYAL,1
TX-5221,2023-04-06,HOME,DESK,456.62,15,388.13,4,1552.52,EAST,STORE 5,LOYAL,1
TX-5222,2023-07-18,HOME,LAMP,541.68,20,433.3399999999999,6,2600.04,WEST,STORE 5,VIP,1
TX-5223,2022-05-08,CLOTHING,DRESS,153.15,0,153.15,1,153.15,NORTH,STORE 5,RETURNING,0
TX-5224,2023-12-15,FOOD,EGGS,431.53,20,345.22,10,3452.2,NORTH,STORE 2,VIP,1
TX-5225,2023-05-18,ELECTRONICS,CAMERA,98.16,0,98.16,7,687.12,SOUTH,STORE 2,LOYAL,0
TX-5226,2023-11-26,ELECTRONICS,SMARTPHONE,630.84,0,630.84,4,2523.36,WEST,STORE 5,RETURNING,0
TX-5227,2022-11-25,FOOD,FRUIT,141.28,0,141.28,8,1130.24,EAST,STORE 2,RETURNING,0
TX-5228,2022-12-06,CLOTHING,JACKET,692.65,20,554.12,1,554.12,SOUTH,STORE 5,LOYAL,1
TX-5229,2023-07-17,FOOD,EGGS,485.25,5,460.99,2,921.98,NORTH,STORE 2,RETURNING,1
TX-5230,2023-08-29,BEAUTY,MAKEUP,297.48,10,267.73,6,1606.38,NORTH,STORE 4,RETURNING,1
TX-5231,2022-06-19,CLOTHING,JEANS,583.22,0,583.22,2,1166.44,WEST,STORE 4,VIP,0
TX-5232,2022-01-09,CLOTHING,SHOES,654.51,0,654.51,8,5236.08,EAST,STORE 1,LOYAL,0
TX-5233,2023-05-09,FOOD,CHEESE,783.16,0,783.16,10,7831.6,NORTH,STORE 4,LOYAL,0
TX-5234,2022-03-17,CLOTHING,DRESS,219.57,10,197.61,6,1185.66,SOUTH,STORE 3,RETURNING,1
TX-5235,2023-12-14,ELECTRONICS,LAPTOP,693.03,5,658.38,8,5267.04,EAST,STORE 1,RETURNING,1
TX-5236,2022-06-11,ELECTRONICS,CAMERA,278.96,5,265.01,1,265.01,SOUTH,STORE 4,LOYAL,1
TX-5237,2023-10-22,HOME,DESK,194.59,10,175.13,10,1751.3,EAST,STORE 2,RETURNING,1
TX-5238,2022-04-13,FOOD,FRUIT,383.79,0,383.79,8,3070.32,NORTH,STORE 5,LOYAL,0
TX-5239,2022-01-17,FOOD,FRUIT,761.43,0,761.43,4,3045.72,EAST,STORE 3,NEW,0
TX-5240,2022-03-11,ELECTRONICS,TABLET,154.45,0,154.45,8,1235.6,WEST,STORE 3,RETURNING,0
TX-5241,2022-10-13,BEAUTY,MAKEUP,123.58,10,111.22,1,111.22,NORTH,STORE 5,NEW,1
TX-5242,2023-07-13,BEAUTY,HAIRCARE,615.18,20,492.13999999999993,10,4921.4,NORTH,STORE 2,RETURNING,1
TX-5243,2023-10-05,BEAUTY,MAKEUP,376.01,20,300.81,6,1804.86,SOUTH,STORE 5,LOYAL,1
TX-5244,2023-05-30,ELECTRONICS,LAPTOP,98.26,5,93.35,8,746.8,NORTH,STORE 2,LOYAL,1
TX-5245,2023-01-14,FOOD,BREAD,646.6,0,646.6,7,4526.2,EAST,STORE 2,VIP,0
TX-5246,2022-11-06,HOME,BED,290.99,20,232.79,3,698.37,NORTH,STORE 2,NEW,1
TX-5247,2022-08-25,HOME,BED,795.12,10,715.61,10,7156.1,SOUTH,STORE 2,RETURNING,1
TX-5248,2022-10-19,ELECTRONICS,HEADPHONES,838.17,0,838.17,2,1676.34,WEST,STORE 2,LOYAL,0
TX-5249,2022-10-10,FOOD,CHEESE,913.94,15,776.85,10,7768.5,EAST,STORE 3,VIP,1
TX-5250,2022-02-20,ELECTRONICS,HEADPHONES,60.22,10,54.2,4,216.8,NORTH,STORE 1,VIP,1
TX-5251,2023-01-02,ELECTRONICS,HEADPHONES,197.99,15,168.29000000000002,3,504.87,NORTH,STORE 3,NEW,1
TX-5252,2022-07-01,ELECTRONICS,SMARTPHONE,173.8,0,173.8,2,347.6,WEST,STORE 3,VIP,0
TX-5253,2023-01-28,BEAUTY,PERFUME,906.39,10,815.75,6,4894.5,WEST,STORE 3,NEW,1
TX-5254,2022-12-10,HOME,SOFA,199.83,15,169.86,4,679.44,WEST,STORE 4,LOYAL,1
TX-5255,2022-01-13,CLOTHING,SHOES,347.14,15,295.07,10,2950.7,NORTH,STORE 3,VIP,1
TX-5256,2022-11-24,BEAUTY,PERFUME,444.85,10,400.36,10,4003.6,NORTH,STORE 3,VIP,1
TX-5257,2022-06-24,BEAUTY,PERFUME,706.85,0,706.85,3,2120.55,EAST,STORE 5,RETURNING,0
TX-5258,2022-03-29,BEAUTY,PERFUME,646.69,10,582.0200000000001,2,1164.04,EAST,STORE 2,LOYAL,1
TX-5259,2022-04-26,HOME,SOFA,291.4,15,247.69,2,495.38,SOUTH,STORE 5,LOYAL,1
TX-5260,2023-12-22,FOOD,FRUIT,585.27,5,556.01,10,5560.1,NORTH,STORE 3,RETURNING,1
TX-5261,2022-11-26,CLOTHING,T-SHIRT,906.71,0,906.71,3,2720.13,NORTH,STORE 1,VIP,0
TX-5262,2022-02-13,CLOTHING,T-SHIRT,623.09,10,560.78,9,5047.02,EAST,STORE 3,VIP,1
TX-5263,2023-05-31,BEAUTY,NAILCARE,397.09,15,337.53,6,2025.18,EAST,STORE 5,NEW,1
TX-5264,2023-07-10,CLOTHING,JACKET,194.75,5,185.01,10,1850.1,NORTH,STORE 2,VIP,1
TX-5265,2023-11-16,HOME,CHAIR,952.13,0,952.13,7,6664.91,EAST,STORE 3,NEW,0
TX-5266,2022-07-15,CLOTHING,T-SHIRT,564.15,0,564.15,1,564.15,NORTH,STORE 1,RETURNING,0
TX-5267,2023-06-14,HOME,LAMP,225.55,0,225.55,6,1353.3,WEST,STORE 5,RETURNING,0
TX-5268,2022-10-24,CLOTHING,SHOES,258.2,5,245.29,1,245.29,SOUTH,STORE 2,LOYAL,1
TX-5269,2022-06-28,FOOD,CHEESE,835.29,0,835.29,4,3341.16,SOUTH,STORE 1,RETURNING,0
TX-5270,2022-09-10,HOME,LAMP,249.32,5,236.85,7,1657.95,WEST,STORE 1,VIP,1
TX-5271,2023-01-30,ELECTRONICS,TABLET,775.03,15,658.78,10,6587.8,SOUTH,STORE 5,VIP,1
TX-5272,2023-12-25,FOOD,CHEESE,910.86,5,865.32,5,4326.6,NORTH,STORE 5,VIP,1
TX-5273,2022-05-18,ELECTRONICS,LAPTOP,454.33,0,454.33,6,2725.98,SOUTH,STORE 3,NEW,0
