transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type
TX-5288,2023-11-07,Home,Sofa,921.51,5,875.43,2,1750.86,North,Store 5,VIP
TX-5289,2022-11-13,Home,Sofa,675.8,15,574.43,7,4021.01,South,Store 4,Loyal
TX-5290,2023-09-12,Electronics,Tablet,736.63,5,699.8,5,3499.0,North,Store 4,Returning
TX-5291,2022-05-26,Clothing,Jeans,268.21,20,214.57,7,1501.99,West,Store 5,VIP
TX-5292,2022-02-10,Clothing,Jeans,224.31,5,213.09,9,1917.81,North,Store 2,New
TX-5293,2022-03-06,Beauty,Nailcare,657.3,15,558.7099999999999,10,5587.1,South,Store 3,Loyal
TX-5294,2023-03-30,Home,Lamp,954.68,15,811.48,2,1622.96,North,Store 2,VIP
TX-5295,2022-11-21,Beauty,Haircare,251.73,0,251.73,8,2013.84,South,Store 1,New
TX-5296,2023-09-13,Clothing,Jeans,990.63,0,990.63,2,1981.26,North,Store 5,VIP
TX-5297,2022-09-04,Electronics,Headphones,734.68,0,734.68,6,4408.08,East,Store 1,New
TX-5298,2023-06-30,Electronics,Camera,803.15,15,682.68,4,2730.72,West,Store 3,Loyal
TX-5299,2022-04-05,Electronics,Laptop,137.7,15,117.04999999999998,9,1053.45,South,Store 3,New
TX-5300,2022-09-16,Electronics,Camera,96.37,5,91.55000000000001,1,91.55,South,Store 5,Loyal
TX-5301,2022-03-06,Food,Fruit,475.88,0,475.88,8,3807.04,South,Store 2,New
TX-5302,2023-08-05,Beauty,Nailcare,483.46,0,483.46,1,483.46,South,Store 2,New
TX-5303,2022-07-12,Home,Desk,263.25,0,263.25,4,1053.0,East,Store 3,Returning
TX-5304,2022-02-14,Food,Eggs,75.68,0,75.68,1,75.68,North,Store 3,VIP
TX-5305,2022-03-09,Electronics,Tablet,119.42,0,119.42,2,238.84,South,Store 3,Loyal
TX-5306,2023-04-12,Beauty,Skincare,141.83,10,127.65,8,1021.2,South,Store 2,Returning
TX-5307,2023-01-01,Food,Cheese,139.17,15,118.28999999999999,2,236.58,West,Store 4,New
TX-5308,2023-06-20,Beauty,Nailcare,941.53,5,894.4499999999999,9,8050.05,West,Store 5,VIP
TX-5309,2023-03-10,Food,Cheese,918.65,5,872.72,2,1745.44,South,Store 5,VIP
TX-5310,2023-11-04,Electronics,Smartphone,791.94,10,712.75,10,7127.5,North,Store 5,Returning
TX-5311,2023-04-13,Clothing,T-shirt,284.96,0,284.96,8,2279.68,South,Store 1,Loyal
TX-5312,2022-04-30,Beauty,Skincare,325.89,15,277.01,9,2493.09,West,Store 5,New
TX-5313,2023-04-13,Clothing,Dress,122.33,20,97.86,9,880.74,North,Store 4,VIP
TX-5314,2022-11-16,Electronics,Smartphone,630.11,10,567.1,2,1134.2,East,Store 4,Loyal
TX-5315,2022-12-06,Beauty,Makeup,908.1,15,771.88,2,1543.76,East,Store 2,VIP
TX-5316,2022-05-24,Electronics,Tablet,901.52,5,856.4399999999999,5,4282.2,South,Store 2,Returning
TX-5317,2022-03-25,Beauty,Skincare,259.15,20,207.32,7,1451.24,South,Store 5,Loyal
TX-5318,2023-03-07,Food,Bread,148.87,0,148.87,1,148.87,West,Store 1,Loyal
TX-5319,2023-04-15,Beauty,Skincare,194.05,20,155.24,6,931.44,East,Store 3,Loyal
TX-5320,2022-08-13,Home,Bed,289.59,5,275.10999999999996,1,275.11,West,Store 5,VIP
TX-5321,2023-04-25,Beauty,Nailcare,542.67,20,434.14,10,4341.4,South,Store 2,New
TX-5322,2022-02-02,Electronics,Headphones,781.83,5,742.74,1,742.74,East,Store 1,Loyal
TX-5323,2022-03-11,Electronics,Smartphone,302.09,10,271.88,2,543.76,West,Store 3,VIP
TX-5324,2023-12-11,Electronics,Tablet,103.83,5,98.64,1,98.64,East,Store 5,VIP
TX-5325,2023-05-11,Electronics,Camera,424.25,20,339.4,5,1697.0,South,Store 4,Returning
TX-5326,2022-10-27,Home,Desk,68.7,0,68.7,5,343.5,West,Store 4,New
TX-5327,2022-01-17,Electronics,Camera,468.55,0,468.55,1,468.55,South,Store 2,Returning
TX-5328,2023-04-20,Electronics,Tablet,663.02,0,663.02,4,2652.08,North,Store 4,Returning
TX-5329,2022-11-12,Food,Cheese,774.95,20,619.96,10,6199.6,West,Store 3,New
TX-5330,2022-08-07,Electronics,Tablet,800.11,10,720.1,4,2880.4,North,Store 4,VIP
TX-5331,2023-09-02,Beauty,Nailcare,577.68,0,577.68,5,2888.4,West,Store 5,Returning
TX-5332,2023-04-24,Electronics,Tablet,856.52,0,856.52,2,1713.04,North,Store 2,New
TX-5333,2023-06-08,Food,Eggs,252.61,15,214.72000000000003,4,858.88,North,Store 3,Loyal
TX-5334,2023-01-24,Home,Sofa,515.0,10,463.5,2,927.0,South,Store 4,Loyal
TX-5335,2022-03-24,Food,Bread,31.36,0,31.36,5,156.8,South,Store 4,Loyal
TX-5336,2022-06-08,Home,Desk,808.0,0,808.0,8,6464.0,East,Store 1,Loyal
TX-5337,2023-01-25,Clothing,Dress,100.5,20,80.4,3,241.2,South,Store 1,New
TX-5338,2022-12-11,Home,Sofa,640.62,5,608.59,2,1217.18,North,Store 2,New
TX-5339,2022-01-12,Food,Bread,255.37,0,255.37,7,1787.59,South,Store 1,New
TX-5340,2022-05-12,Clothing,T-shirt,977.99,20,782.39,5,3911.95,East,Store 2,VIP
TX-5341,2023-03-25,Clothing,Dress,818.14,20,654.51,9,5890.59,East,Store 2,Loyal
TX-5342,2023-03-11,Electronics,Laptop,834.19,0,834.19,2,1668.38,East,Store 5,Loyal
TX-5343,2022-05-26,Food,Bread,538.6,20,430.88,6,2585.28,East,Store 2,VIP
TX-5344,2022-11-21,Beauty,Makeup,407.46,0,407.46,3,1222.38,East,Store 1,New
TX-5345,2023-09-19,Beauty,Skincare,967.81,0,967.81,3,2903.43,South,Store 2,Returning
TX-5346,2023-07-23,Home,Chair,237.69,15,202.04,6,1212.24,North,Store 2,Loyal
TX-5347,2022-06-25,Beauty,Nailcare,39.96,20,31.97,1,31.97,West,Store 3,New
TX-5348,2023-05-25,Beauty,Perfume,590.05,20,472.03999999999996,8,3776.32,South,Store 3,Loyal
TX-5349,2022-10-29,Clothing,Dress,189.03,0,189.03,8,1512.24,West,Store 4,VIP
TX-5350,2022-10-20,Home,Chair,396.61,5,376.78000000000003,10,3767.8,South,Store 1,Loyal
TX-5351,2022-10-17,Electronics,Laptop,440.41,10,396.37,7,2774.59,South,Store 4,Loyal
TX-5352,2023-03-21,Clothing,Jacket,370.51,10,333.46,6,2000.76,South,Store 4,VIP
TX-5353,2022-08-22,Beauty,Skincare,904.18,0,904.18,5,4520.9,West,Store 1,New
TX-5354,2022-05-05,Electronics,Tablet,34.11,15,28.99,3,86.97,East,Store 3,Loyal
TX-5355,2022-07-22,Beauty,Haircare,53.09,0,53.09,7,371.63,North,Store 5,Returning
TX-5356,2023-10-10,Home,Desk,40.77,0,40.77,10,407.7,South,Store 4,Returning
TX-5357,2023-11-16,Electronics,Headphones,303.68,0,303.68,2,607.36,West,Store 1,Returning
TX-5358,2023-01-16,Electronics,Smartphone,752.02,0,752.02,10,7520.2,East,Store 2,Loyal
TX-5359,2022-06-08,Food,Fruit,577.48,20,461.98,3,1385.94,South,Store 4,New
TX-5360,2023-05-27,Beauty,Skincare,574.21,15,488.08000000000004,5,2440.4,East,Store 3,Loyal
TX-5361,2023-10-01,Home,Desk,735.72,15,625.36,2,1250.72,South,Store 4,Returning
TX-5362,2022-04-22,Food,Eggs,684.24,0,684.24,3,2052.72,West,Store 1,Returning
TX-5363,2022-05-29,Home,Sofa,169.79,5,161.29999999999998,10,1613.0,South,Store 4,Returning
TX-5364,2023-02-01,Electronics,Headphones,414.57,0,414.57,5,2072.85,North,Store 3,New
TX-5365,2023-02-03,Home,Bed,108.31,0,108.31,3,324.93,West,Store 2,New
TX-5366,2022-01-17,Home,Sofa,938.35,20,750.6800000000001,3,2252.04,South,Store 1,VIP
TX-5367,2023-10-28,Home,Bed,591.79,5,562.1999999999999,3,1686.6,South,Store 4,VIP
TX-5368,2023-05-09,Home,Lamp,214.22,20,171.38,4,685.52,East,Store 3,Returning
TX-5369,2022-08-23,Food,Milk,734.09,10,660.6800000000001,3,1982.04,West,Store 5,Returning
TX-5370,2023-03-05,Beauty,Makeup,89.01,0,89.01,6,534.06,North,Store 1,New
TX-5371,2023-01-24,Electronics,Headphones,446.61,15,379.62,3,1138.86,North,Store 3,Returning
TX-5372,2023-10-04,Home,Chair,391.51,20,313.21,10,3132.1,West,Store 3,Returning
TX-5373,2023-05-24,Electronics,Tablet,903.58,0,903.58,8,7228.64,South,Store 1,New
TX-5374,2022-07-05,Electronics,Camera,572.12,0,572.12,4,2288.48,North,Store 5,VIP
TX-5375,2022-02-01,Beauty,Skincare,61.22,5,58.16,10,581.6,South,Store 2,VIP
TX-5376,2022-08-22,Electronics,Smartphone,616.18,10,554.56,4,2218.24,East,Store 1,Loyal
TX-5377,2022-12-15,Electronics,Smartphone,687.52,10,618.77,8,4950.16,East,Store 5,New
TX-5378,2022-06-02,Food,Fruit,719.02,0,719.02,1,719.02,North,Store 4,Returning
TX-5379,2022-01-29,Beauty,Haircare,94.54,0,94.54,3,283.62,North,Store 5,Loyal
TX-5380,2022-07-04,Clothing,Shoes,996.01,0,996.01,6,5976.06,West,Store 1,Returning
TX-5381,2022-08-03,Electronics,Tablet,812.58,5,771.95,10,7719.5,West,Store 3,New
TX-5382,2023-01-05,Food,Fruit,39.26,20,31.409999999999997,3,94.23,South,Store 1,New
TX-5383,2023-03-21,Electronics,Camera,290.18,0,290.18,2,580.36,West,Store 3,New
TX-5384,2022-10-14,Electronics,Smartphone,933.43,5,886.76,1,886.76,West,Store 5,VIP
TX-5385,2023-10-28,Home,Chair,703.66,0,703.66,8,5629.28,East,Store 3,Loyal
TX-5386,2023-08-25,Home,Chair,755.53,10,679.98,5,3399.9,East,Store 1,Loyal
TX-5387,2023-03-25,Clothing,Jeans,396.92,5,377.07,10,3770.7,East,Store 4,Returning
TX-5388,2022-07-02,Beauty,Haircare,955.88,0,955.88,2,1911.76,North,Store 3,Returning
TX-5389,2022-11-12,Clothing,Shoes,277.69,0,277.69,6,1666.14,North,Store 3,VIP
TX-5390,2022-04-19,Food,Cheese,268.18,20,214.54000000000002,4,858.16,East,Store 5,Returning
TX-5391,2023-08-11,Home,Sofa,431.49,5,409.92,7,2869.44,West,Store 3,New
TX-5392,2023-07-24,Beauty,Haircare,568.0,10,511.2,6,3067.2,East,Store 4,Loyal
TX-5393,2022-03-19,Electronics,Laptop,401.34,0,401.34,7,2809.38,West,Store 2,VIP
TX-5394,2022-04-04,Beauty,Haircare,628.57,0,628.57,10,6285.7,West,Store 5,Loyal
TX-5395,2023-04-11,Food,Bread,81.75,20,65.4,3,196.2,East,Store 5,Returning
TX-5396,2022-04-23,Food,Eggs,362.81,5,344.67,10,3446.7,South,Store 3,Returning
TX-5397,2023-07-14,Electronics,Tablet,445.99,5,423.69,5,2118.45,North,Store 4,Returning
TX-5398,2022-12-19,Electronics,Camera,839.62,5,797.64,6,4785.84,West,Store 5,Returning
TX-5399,2023-12-15,Beauty,Makeup,759.28,0,759.28,4,3037.12,South,Store 4,Returning
TX-5400,2023-05-24,Electronics,Smartphone,370.56,20,296.45,8,2371.6,South,Store 1,Returning
TX-5401,2022-09-13,Electronics,Laptop,557.04,20,445.63,6,2673.78,West,Store 5,Loyal
TX-5402,2023-08-25,Electronics,Tablet,241.79,5,229.7,5,1148.5,South,Store 3,VIP
TX-5403,2022-01-21,Electronics,Camera,544.26,5,517.05,1,517.05,East,Store 4,Returning
TX-5404,2023-11-01,Beauty,Perfume,700.81,0,700.81,4,2803.24,North,Store 2,Loyal
TX-5405,2022-09-09,Food,Eggs,657.69,10,591.9200000000001,3,1775.76,East,Store 4,Loyal
TX-5406,2023-11-27,Beauty,Haircare,867.09,5,823.74,8,6589.92,North,Store 4,New
TX-5407,2022-02-15,Electronics,Headphones,279.63,0,279.63,7,1957.41,North,Store 3,Returning
TX-5408,2023-04-01,Electronics,Laptop,786.09,0,786.09,10,7860.9,North,Store 4,Loyal
TX-5409,2022-07-21,Food,Fruit,443.31,5,421.14,7,2947.98,South,Store 5,VIP
TX-5410,2022-07-10,Electronics,Tablet,893.11,0,893.11,8,7144.88,East,Store 1,Loyal
TX-5411,2023-01-19,Beauty,Haircare,434.79,0,434.79,9,3913.11,South,Store 3,VIP
TX-5412,2022-03-10,Home,Lamp,494.14,0,494.14,6,2964.84,South,Store 1,Loyal
TX-5413,2023-09-11,Beauty,Nailcare,475.42,0,475.42,7,3327.94,South,Store 3,Returning
TX-5414,2023-10-11,Clothing,Jeans,212.9,10,191.61,4,766.44,South,Store 1,Loyal
TX-5415,2022-01-25,Electronics,Headphones,701.69,0,701.69,2,1403.38,South,Store 2,New
TX-5416,2022-10-07,Beauty,Skincare,923.77,0,923.77,6,5542.62,West,Store 4,VIP
TX-5417,2023-01-08,Home,Sofa,736.75,0,736.75,8,5894.0,West,Store 4,New
TX-5418,2022-11-20,Food,Fruit,593.21,15,504.23,4,2016.92,North,Store 1,VIP
TX-5419,2022-11-14,Home,Desk,656.38,20,525.1,8,4200.8,West,Store 4,Loyal
TX-5420,2023-05-01,Food,Cheese,406.86,10,366.17,5,1830.85,West,Store 4,New
TX-5421,2022-12-28,Clothing,T-shirt,505.13,0,505.13,6,3030.78,South,Store 5,VIP
TX-5422,2022-12-04,Home,Lamp,79.9,10,71.91000000000001,6,431.46,North,Store 3,VIP
TX-5423,2022-05-18,Beauty,Nailcare,506.27,15,430.33,3,1290.99,West,Store 3,Loyal
TX-5424,2022-10-10,Clothing,Jeans,14.9,10,13.41,2,26.82,East,Store 1,VIP
TX-5425,2022-06-24,Beauty,Nailcare,472.74,0,472.74,4,1890.96,West,Store 3,New
TX-5426,2023-01-25,Food,Milk,312.24,0,312.24,7,2185.68,South,Store 5,New
TX-5427,2022-06-16,Electronics,Tablet,254.7,10,229.23,4,916.92,North,Store 5,Returning
TX-5428,2022-09-02,Clothing,T-shirt,897.87,15,763.19,2,1526.38,North,Store 5,Loyal
TX-5429,2022-01-22,Food,Eggs,259.08,0,259.08,9,2331.72,East,Store 3,VIP
TX-5430,2023-01-16,Clothing,Dress,361.92,0,361.92,10,3619.2,West,Store 1,Loyal
TX-5431,2022-10-11,Clothing,Jacket,612.53,0,612.53,5,3062.65,East,Store 4,Returning
TX-5432,2022-03-16,Food,Fruit,880.9,0,880.9,4,3523.6,West,Store 1,Returning
TX-5433,2022-12-24,Food,Cheese,914.73,15,777.52,7,5442.64,South,Store 2,Loyal
TX-5434,2023-07-05,Food,Eggs,77.61,0,77.61,9,698.49,South,Store 3,VIP
TX-5435,2023-12-11,Electronics,Camera,618.58,0,618.58,10,6185.8,North,Store 4,Returning
TX-5436,2023-03-11,Beauty,Skincare,637.48,5,605.61,7,4239.27,South,Store 5,Returning
TX-5437,2023-12-02,Beauty,Skincare,146.01,10,131.41,9,1182.69,East,Store 1,VIP
TX-5438,2023-04-14,Clothing,Jacket,486.57,0,486.57,10,4865.7,North,Store 1,New
TX-5439,2023-11-02,Food,Bread,610.65,0,610.65,1,610.65,East,Store 2,New
TX-5440,2023-07-07,Food,Milk,109.85,10,98.86999999999999,3,296.61,North,Store 3,New
TX-5441,2022-02-12,Home,Bed,733.7,5,697.01,7,4879.07,South,Store 3,Loyal
TX-5442,2023-12-07,Clothing,Jeans,45.29,0,45.29,7,317.03,East,Store 4,VIP
TX-5443,2023-10-10,Clothing,Shoes,220.02,0,220.02,6,1320.12,North,Store 5,Returning
TX-5444,2022-07-13,Clothing,Jacket,136.94,0,136.94,4,547.76,North,Store 3,New
TX-5445,2022-02-24,Food,Eggs,320.24,0,320.24,10,3202.4,East,Store 1,Loyal
TX-5446,2022-03-04,Clothing,Dress,533.93,0,533.93,4,2135.72,East,Store 1,VIP
TX-5447,2023-01-13,Electronics,Camera,220.23,20,176.18,4,704.72,South,Store 5,New
TX-5448,2023-08-22,Beauty,Nailcare,793.31,0,793.31,1,793.31,South,Store 3,Loyal
TX-5449,2022-11-06,Clothing,T-shirt,33.81,0,33.81,10,338.1,North,Store 4,VIP
TX-5450,2023-11-17,Beauty,Makeup,243.25,5,231.09,6,1386.54,South,Store 2,VIP
TX-5451,2023-10-07,Clothing,Jacket,441.8,0,441.8,6,2650.8,East,Store 4,VIP
TX-5452,2023-03-25,Clothing,Jacket,363.4,10,327.05999999999995,4,1308.24,East,Store 3,Loyal
TX-5453,2022-04-20,Home,Desk,938.23,0,938.23,3,2814.69,West,Store 4,VIP
TX-5454,2022-12-14,Clothing,Shoes,224.98,0,224.98,10,2249.8,South,Store 5,Loyal
TX-5455,2023-04-19,Electronics,Smartphone,962.1,0,962.1,6,5772.6,North,Store 1,Returning
TX-5456,2022-08-16,Clothing,Shoes,60.03,10,54.03,3,162.09,West,Store 5,Loyal
TX-5457,2022-07-05,Home,Desk,478.42,0,478.42,4,1913.68,North,Store 2,New
TX-5458,2023-04-06,Electronics,Camera,118.55,10,106.69,8,853.52,East,Store 5,Returning
TX-5459,2023-12-15,Home,Bed,467.34,20,373.87,2,747.74,East,Store 2,New
TX-5460,2022-04-02,Food,Milk,983.19,0,983.19,1,983.19,West,Store 3,New
TX-5461,2022-01-04,Home,Bed,197.69,0,197.69,5,988.45,South,Store 4,Loyal
TX-5462,2022-09-15,Clothing,Jeans,751.26,0,751.26,10,7512.6,West,Store 5,New
TX-5463,2022-05-31,Clothing,T-shirt,635.23,5,603.47,8,4827.76,South,Store 2,VIP
TX-5464,2023-05-28,Clothing,Dress,165.64,10,149.07999999999998,9,1341.72,North,Store 5,VIP
TX-5465,2022-11-24,Food,Bread,65.81,0,65.81,4,263.24,South,Store 5,Loyal
TX-5466,2022-02-10,Electronics,Laptop,592.12,0,592.12,1,592.12,West,Store 2,Returning
TX-5467,2023-06-11,Food,Cheese,932.51,10,839.26,6,5035.56,East,Store 4,Loyal
TX-5468,2023-02-28,Electronics,Headphones,174.04,0,174.04,5,870.2,West,Store 1,Returning
TX-5469,2022-10-08,Food,Milk,228.02,20,182.42000000000002,5,912.1,West,Store 3,VIP
TX-5470,2023-06-26,Home,Sofa,340.84,5,323.79999999999995,7,2266.6,South,Store 3,New
TX-5471,2022-11-17,Food,Milk,320.45,5,304.43,2,608.86,East,Store 1,VIP
TX-5472,2023-08-06,Food,Eggs,706.6,0,706.6,10,7066.0,East,Store 5,VIP
TX-5473,2023-02-26,Electronics,Laptop,787.78,0,787.78,4,3151.12,South,Store 4,Loyal
TX-5474,2022-07-06,Beauty,Haircare,739.4,0,739.4,9,6654.6,East,Store 2,New
TX-5475,2023-08-01,Clothing,Jeans,971.05,0,971.05,3,2913.15,East,Store 1,Loyal
TX-5476,2022-12-28,Food,Fruit,637.56,5,605.68,4,2422.72,West,Store 2,Returning
TX-5477,2023-02-11,Food,Bread,280.29,0,280.29,5,1401.45,South,Store 4,Loyal
TX-5478,2022-02-28,Clothing,Shoes,847.79,0,847.79,1,847.79,North,Store 2,VIP
TX-5479,2022-07-03,Beauty,Nailcare,151.32,0,151.32,1,151.32,South,Store 3,Returning
TX-5480,2023-11-19,Clothing,Shoes,161.3,15,137.10000000000002,10,1371.0,East,Store 1,New
TX-5481,2023-11-21,Home,Chair,400.18,20,320.14,3,960.42,East,Store 1,VIP
TX-5482,2023-03-19,Beauty,Skincare,206.16,15,175.24,1,175.24,West,Store 5,Returning
TX-5483,2023-11-04,Home,Desk,408.85,10,367.96000000000004,10,3679.6,North,Store 1,VIP
TX-5484,2022-06-09,Home,Bed,405.25,15,344.46,7,2411.22,West,Store 5,Loyal
TX-5485,2023-07-30,Clothing,Jacket,929.99,10,836.99,1,836.99,East,Store 2,VIP
TX-5486,2022-06-12,Home,Sofa,534.08,0,534.08,6,3204.48,South,Store 3,VIP
TX-5487,2023-08-08,Food,Milk,383.23,0,383.23,10,3832.3,South,Store 2,Returning
TX-5488,2023-04-04,Clothing,Jacket,252.6,5,239.97,5,1199.85,West,Store 5,Returning
TX-5489,2022-02-26,Home,Desk,185.07,5,175.82,4,703.28,East,Store 3,VIP
TX-5490,2023-02-12,Electronics,Laptop,359.9,5,341.9,5,1709.5,West,Store 1,New
TX-5491,2023-06-10,Food,Milk,507.13,10,456.42,9,4107.78,West,Store 5,VIP
TX-5492,2022-06-23,Home,Bed,608.03,0,608.03,5,3040.15,North,Store 2,Loyal
TX-5493,2023-06-17,Food,Fruit,710.2,0,710.2,7,4971.4,North,Store 2,Loyal
TX-5494,2022-02-18,Beauty,Nailcare,235.58,10,212.02,4,848.08,North,Store 5,Returning
TX-5495,2022-01-29,Electronics,Headphones,583.51,10,525.16,4,2100.64,East,Store 4,VIP
TX-5496,2022-03-11,Clothing,Jeans,499.02,0,499.02,8,3992.16,South,Store 5,New
TX-5497,2023-11-21,Clothing,Jeans,931.08,0,931.08,1,931.08,North,Store 4,Returning
TX-5498,2023-05-29,Home,Lamp,40.77,0,40.77,3,122.31,South,Store 5,New
TX-5499,2022-06-05,Clothing,T-shirt,928.9,0,928.9,4,3715.6,West,Store 2,New
TX-5500,2022-01-05,Beauty,Nailcare,185.66,0,185.66,3,556.98,West,Store 1,Returning
TX-5501,2022-05-06,Beauty,Nailcare,915.99,0,915.99,8,7327.92,South,Store 1,New
TX-5502,2023-09-30,Home,Chair,27.99,15,23.79,4,95.16,North,Store 4,VIP
TX-5503,2022-11-24,Food,Fruit,700.51,15,595.43,1,595.43,North,Store 1,New
TX-5504,2023-08-19,Electronics,Headphones,382.46,20,305.96999999999997,6,1835.82,South,Store 2,Loyal
TX-5505,2022-11-13,Beauty,Makeup,264.61,0,264.61,4,1058.44,West,Store 1,Loyal
TX-5506,2022-11-17,Home,Desk,311.4,15,264.69,10,2646.9,North,Store 1,VIP
TX-5507,2022-03-01,Beauty,Haircare,20.69,0,20.69,8,165.52,South,Store 5,Returning
TX-5508,2022-09-18,Electronics,Laptop,627.01,0,627.01,9,5643.09,North,Store 5,Returning
TX-5509,2023-10-05,Beauty,Perfume,186.93,15,158.89000000000001,4,635.56,South,Store 1,VIP
TX-5510,2023-11-29,Electronics,Laptop,380.91,15,323.77000000000004,10,3237.7,South,Store 2,Loyal
TX-5511,2022-03-19,Beauty,Makeup,147.44,0,147.44,6,884.64,South,Store 4,VIP
TX-5512,2023-01-05,Clothing,T-shirt,885.22,5,840.96,2,1681.92,South,Store 1,New
TX-5513,2023-04-24,Beauty,Skincare,728.29,5,691.88,3,2075.64,South,Store 2,VIP
TX-5514,2023-11-27,Electronics,Laptop,751.81,0,751.81,2,1503.62,West,Store 4,New
TX-5515,2023-03-20,Food,Fruit,417.32,0,417.32,3,1251.96,North,Store 2,Loyal
TX-5516,2022-12-08,Clothing,Shoes,403.01,0,403.01,5,2015.05,South,Store 4,VIP
TX-5517,2022-01-17,Clothing,Jeans,50.39,15,42.83,10,428.3,East,Store 1,VIP
TX-5518,2022-12-13,Clothing,T-shirt,290.08,10,261.07,1,261.07,East,Store 2,New
TX-5519,2023-06-19,Home,Sofa,70.04,20,56.03000000000001,6,336.18,North,Store 4,Loyal
TX-5520,2022-11-24,Electronics,Camera,266.86,5,253.52,6,1521.12,South,Store 5,Loyal
TX-5521,2023-05-17,Food,Bread,240.36,10,216.32000000000002,8,1730.56,East,Store 4,VIP
TX-5522,2023-05-19,Electronics,Laptop,563.54,0,563.54,4,2254.16,North,Store 4,VIP
TX-5523,2023-11-07,Home,Sofa,346.35,15,294.40000000000003,9,2649.6,South,Store 3,Loyal
TX-5524,2022-01-08,Electronics,Headphones,903.74,0,903.74,8,7229.92,South,Store 4,VIP
TX-5525,2022-05-21,Beauty,Makeup,569.06,0,569.06,2,1138.12,South,Store 2,New
TX-5526,2022-04-21,Electronics,Smartphone,72.58,0,72.58,4,290.32,East,Store 1,VIP
TX-5527,2023-01-28,Beauty,Perfume,82.27,0,82.27,10,822.7,North,Store 3,New
TX-5528,2022-11-07,Electronics,Headphones,321.65,20,257.32,2,514.64,West,Store 3,VIP
TX-5529,2022-03-21,Electronics,Headphones,58.53,20,46.82,7,327.74,East,Store 5,Loyal
TX-5530,2023-03-27,Beauty,Haircare,913.24,0,913.24,9,8219.16,West,Store 2,New
TX-5531,2022-09-18,Electronics,Headphones,740.89,10,666.8,10,6668.0,North,Store 3,Loyal
TX-5532,2023-12-03,Electronics,Smartphone,546.98,0,546.98,9,4922.82,North,Store 5,New
TX-5533,2022-04-13,Home,Bed,701.71,5,666.62,8,5332.96,West,Store 4,VIP
TX-5534,2022-03-14,Beauty,Skincare,137.95,5,131.04999999999998,10,1310.5,West,Store 1,New
TX-5535,2022-02-09,Beauty,Makeup,792.25,0,792.25,8,6338.0,West,Store 3,Loyal
TX-5536,2023-05-10,Food,Bread,137.65,0,137.65,3,412.95,South,Store 5,New
TX-5537,2023-12-22,Home,Lamp,312.28,15,265.43999999999994,9,2388.96,South,Store 4,VIP
TX-5538,2022-05-20,Home,Lamp,731.24,10,658.12,1,658.12,East,Store 5,Returning
TX-5539,2022-10-02,Beauty,Nailcare,560.07,0,560.07,4,2240.28,East,Store 5,VIP
TX-5540,2023-04-15,Clothing,Shoes,611.61,15,519.87,4,2079.48,South,Store 3,VIP
TX-5541,2023-10-05,Electronics,Smartphone,703.03,10,632.73,5,3163.65,North,Store 5,Returning
TX-5542,2023-05-31,Food,Cheese,203.49,10,183.14000000000001,10,1831.4,East,Store 4,Loyal
TX-5543,2022-10-20,Home,Lamp,680.56,20,544.4499999999999,4,2177.8,South,Store 3,VIP
TX-5544,2023-11-25,Home,Lamp,713.01,15,606.06,10,6060.6,North,Store 5,VIP
TX-5545,2023-04-10,Food,Milk,791.14,20,632.91,3,1898.73,West,Store 2,Loyal
TX-5546,2022-08-20,Clothing,Dress,896.0,5,851.2,7,5958.4,South,Store 1,New
TX-5547,2023-03-11,Clothing,Jeans,277.47,0,277.47,1,277.47,North,Store 3,Returning
TX-5548,2023-01-19,Food,Milk,262.87,5,249.73000000000002,6,1498.38,South,Store 4,Returning
TX-5549,2022-06-25,Beauty,Nailcare,425.39,0,425.39,4,1701.56,South,Store 3,VIP
TX-5550,2022-10-18,Home,Bed,370.17,20,296.14,2,592.28,East,Store 2,Loyal
TX-5551,2022-10-25,Clothing,T-shirt,86.72,0,86.72,8,693.76,East,Store 3,Loyal
TX-5552,2023-08-05,Home,Desk,645.13,0,645.13,3,1935.39,North,Store 5,Loyal
TX-5553,2023-10-03,Home,Desk,245.26,10,220.73,2,441.46,East,Store 1,Returning
TX-5554,2022-04-24,Electronics,Headphones,280.38,0,280.38,8,2243.04,South,Store 3,VIP
TX-5555,2022-07-02,Beauty,Nailcare,879.66,15,747.71,8,5981.68,South,Store 3,VIP
TX-5556,2022-07-29,Home,Lamp,655.3,0,655.3,10,6553.0,West,Store 3,New
TX-5557,2022-09-03,Electronics,Laptop,470.07,20,376.06,2,752.12,East,Store 3,New
TX-5558,2023-06-26,Clothing,Dress,485.31,0,485.31,10,4853.1,South,Store 2,New
TX-5559,2023-04-22,Beauty,Makeup,267.47,0,267.47,4,1069.88,North,Store 1,New
TX-5560,2022-09-15,Food,Eggs,905.05,0,905.05,4,3620.2,West,Store 5,VIP
TX-5561,2022-11-12,Clothing,T-shirt,987.91,5,938.51,2,1877.02,East,Store 4,New
TX-5562,2023-03-07,Beauty,Haircare,123.09,0,123.09,1,123.09,West,Store 5,VIP
TX-5563,2023-04-02,Home,Chair,111.42,10,100.28,3,300.84,North,Store 5,VIP
TX-5564,2023-12-18,Electronics,Headphones,344.78,0,344.78,7,2413.46,North,Store 3,VIP
TX-5565,2022-12-25,Beauty,Perfume,111.35,15,94.64999999999999,3,283.95,East,Store 1,Returning
